id,screen_name,avg_tweets_per_day,posting_rate_consistency,high_volume_flag,bio_length,bio_word_count,bio_lexical_diversity,bio_has_url,bio_hashtag_count,bio_mention_count,bio_exclaim_ratio,bio_sentiment_score,has_description,followers_count,friends_count,follower_friend_ratio,favourites_count,favourites_per_day,account_age_days,verified,default_profile,default_profile_image,geo_enabled,has_location,has_lang,label
987807377863925761,RebeccaLynnSha4,4.426,0.00011764705882377768,0,145,22,0.95,0,0,0,0.0,0,1,1015,1191,0.852225020990764,14549,17.116470588235295,850,0,1,0,1,1,1,0
87985255,sophiamildred,2.73,0.00044184865413932073,0,55,8,0.875,0,0,0,0.25,0,1,163,41,3.975609756097561,3528,0.8958862366683595,3938,0,1,0,1,1,1,1
349342823,jennradu,1.959,0.00040624053317173114,0,0,0,0.0,0,0,0,0.0,0,0,360,202,1.7821782178217822,1673,0.5068161163283853,3301,0,0,0,1,0,0,0
171347052,accioHJGranger,0.304,0.0004091403699673646,0,134,22,0.7586206896551724,0,1,3,0.18181818181818182,1,1,69,0,0.0,6901,1.8773122959738846,3676,0,0,0,0,1,1,0
17468528,JarettSays,27.953,0.0003083197389877057,1,111,21,0.9545454545454546,0,0,0,0.0,1,1,86732,3950,21.95746835443038,44288,10.321137264041017,4291,1,0,0,0,1,1,0
829432051522818048,LwHFifqJB2JxwZD,0.222,0.000222222222222207,0,59,10,0.9,0,0,0,0.0,1,1,19,9,2.111111111111111,52,0.04040404040404041,1287,0,1,0,0,1,1,1
40537202,MzGossipGirl,16.363,0.00040272373540872763,1,63,9,1.0,0,0,1,0.0,0,1,84162,1722,48.87456445993031,28182,6.853599221789883,4112,1,0,0,0,1,1,0
954167738955698176,RalphP75,1.642,0.00043054082714721886,0,30,5,1.0,0,3,0,0.0,0,1,1319,2613,0.5047837734404899,6933,7.352067868504772,943,0,1,0,0,0,1,0
36605068,shrtck,0.035,0.00036691692903851464,0,0,0,0.0,0,0,0,0.0,0,0,61,796,0.07663316582914573,345,0.0835553402760959,4129,0,1,0,0,0,0,0
877608082980966405,ReggieWilson_,6.529,0.00040381282495616233,0,98,14,1.0,0,1,1,0.0,0,1,1086,244,4.450819672131147,315,0.2729636048526863,1154,0,1,0,1,0,1,0
258378920,spacey70,0.825,0.0001445086705202936,0,18,3,1.0,0,0,0,0.0,0,1,119,683,0.17423133235724744,20398,5.895375722543353,3460,0,0,0,0,0,1,0
848989356,mgyess,0.485,0.0004353104405133146,0,0,0,0.0,0,0,0,0.0,0,0,350,483,0.7246376811594203,8,0.002774887270204648,2883,0,1,0,0,1,0,0
55963258,Ty1erRichardson,6.486,0.00019329388560151983,0,150,15,0.9375,0,2,4,0.0,0,1,1704,810,2.1037037037037036,34452,8.494082840236686,4056,0,0,0,1,1,1,0
357469372,shiyue520,0.516,0.0001192214111922496,0,0,0,0.0,0,0,0,0.0,0,0,3,25,0.12,1086,0.3302919708029197,3288,0,0,0,0,0,0,0
1629129932,Idobro13,0.431,0.000433669511249013,0,0,0,0.0,0,0,0,0.0,0,0,29,46,0.6304347826086957,834,0.3235065942591156,2578,0,1,0,1,1,0,1
77237454,Asnicar__Brenda,2.174,0.00013065326633165952,0,54,8,1.0,0,1,0,0.0,0,1,982272,569,1726.3128295254833,2516,0.6321608040201006,3980,1,0,0,1,1,1,0
296389843,LDD432,0.29,0.0004368358913813819,0,0,0,0.0,0,0,0,0.0,0,0,100,401,0.24937655860349128,1847,0.545159386068477,3388,0,1,0,1,0,0,0
961973462,ima_ghost_boy,1.448,0.0003734087694484689,0,83,11,1.0,0,0,0,0.09090909090909091,1,1,311,278,1.118705035971223,13919,4.921852899575672,2828,0,0,0,1,1,1,0
15371482,mrmelee,2.496,0.00018268143793820357,0,44,6,1.0,0,0,0,0.0,0,1,13840,974,14.209445585215606,4139,0.9357901876554375,4423,1,0,0,1,1,1,0
876039016872894464,hdsgcvwwobsi171,0.163,0.00021243523316061275,0,86,10,0.8,0,0,0,0.0,0,1,0,0,0.0,20,0.017271157167530225,1158,0,1,0,0,0,1,1
611984779,amber_nowlin,7.259,0.00013509889373075623,0,0,0,0.0,0,0,0,0.0,0,0,496,0,0.0,14754,4.946027489104928,2983,0,0,0,0,1,0,1
1041403118,BigBiggerBreast,1.335,0.00036366893586525784,0,24,4,1.0,0,0,0,0.0,0,1,184,0,0.0,4582,1.6417054819061268,2791,0,1,0,0,1,1,1
896819736209739777,jswuylvjcspio21,0.156,0.0002216167120799306,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,107,0.0971843778383288,1101,0,1,0,0,0,0,0
28740858,InfoSomniac2,49.997,0.0001287605294848504,1,143,28,0.8928571428571429,0,0,0,0.0,0,1,1238,1140,1.0859649122807018,15350,3.694344163658243,4155,0,0,0,1,1,1,0
30051588,WYEP,6.437,2.7235478428977444e-05,0,102,13,1.0,1,1,0,0.0,0,1,17436,3720,4.687096774193549,9059,2.1834176910098817,4149,1,0,0,1,1,1,0
194153734,crmulligan,0.011,0.0003353607962399783,0,0,0,0.0,0,0,0,0.0,0,0,58,214,0.27102803738317754,18,0.0049764998617638926,3617,0,1,0,1,1,0,1
125996300,caitmhe,0.821,0.0002105263157894388,0,141,15,0.9444444444444444,0,2,1,0.0,2,1,296,832,0.3557692307692308,6661,1.7528947368421053,3800,0,0,0,1,1,1,0
232164623,_DearToyaaa,7.413,0.00046973572037511957,0,31,7,1.0,0,0,0,0.0,0,1,503,374,1.3449197860962567,2408,0.684285308326229,3519,0,0,0,1,1,1,0
167677220,Faiisfaizal,0.557,2.767227346722745e-05,0,22,4,1.0,0,0,0,0.0,0,1,29,0,0.0,1437,0.3898534997287032,3686,0,0,0,1,1,1,1
575835430,joshboryszczuk1,1.047,0.00035759179622885107,0,0,0,0.0,0,0,0,0.0,0,0,13,21,0.6190476190476191,2185,0.7227919285478002,3023,0,1,0,0,1,0,1
62557485,Tatawerneck,4.149,2.0580213241139234e-05,0,46,7,1.0,0,0,0,0.0,0,1,11391721,2083,5468.901104176668,7131,1.7681626580709149,4033,1,0,0,0,0,1,0
22187319,LandJohnston,8.501,4.534606205197633e-05,0,97,14,1.0,0,0,0,0.0,1,1,1063,5000,0.2126,55922,13.34653937947494,4190,0,0,0,0,1,1,0
213552440,Call_Me_Yerby,1.239,0.00014869784374105244,0,44,6,1.0,0,0,0,0.0,0,1,287,0,0.0,2200,0.6160739288714646,3571,0,0,0,0,1,1,1
37391677,SourPatchMo,2.225,8.482792050434895e-05,0,65,5,1.0,1,0,0,0.0,2,1,764,670,1.1402985074626866,1671,0.40499272903538536,4126,0,0,0,1,1,1,0
478317891,yngshe,2.748,0.00024071702944983286,0,16,3,1.0,0,0,0,0.0,0,1,393,216,1.8194444444444444,23837,7.630281690140845,3124,0,0,0,0,0,1,1
349343043,PaigeMarieMM,3.494,0.00039563768554939927,0,42,6,1.0,0,0,0,0.0,0,1,182,168,1.0833333333333333,3932,1.1911541956982732,3301,0,0,0,0,0,1,1
84577614,titisbudhi_3,0.846,9.919028340077407e-05,0,18,3,1.0,0,0,0,0.0,0,1,59,222,0.26576576576576577,2290,0.5794534412955465,3952,0,1,0,1,1,1,1
394693980,sprudra2,1.141,0.00039534883720926395,0,0,0,0.0,0,0,0,0.0,0,0,170,298,0.5704697986577181,7,0.0021705426356589145,3225,0,1,0,0,1,0,1
1631489377,rajanilarocca,7.384,0.0002204113310053657,0,158,17,1.0,0,1,8,0.0,0,1,5910,3096,1.9089147286821706,52164,20.242142025611177,2577,0,1,0,1,1,1,0
2910489956,jwgnr09,0.422,0.0003602484472050027,0,150,23,1.0,0,0,0,0.0,0,1,13,253,0.05138339920948617,4262,2.0363115145723842,2093,0,1,0,0,0,1,0
2409008486,BiggieDelien,0.167,0.00016545532278749997,0,0,0,0.0,0,0,0,0.0,0,0,9,0,0.0,241,0.10303548525010689,2339,0,1,0,0,1,0,1
3025833323,whatupsquid2,46.347,0.0003736372646159225,1,158,31,0.9615384615384616,0,0,1,0.0,0,1,1554,1111,1.3987398739873986,120265,59.59613478691774,2018,0,1,0,1,1,1,0
18517380,johnmccaa,10.713,0.00027683615819285023,0,115,17,1.0,0,0,0,0.0,0,1,22491,8697,2.5860641600551912,3132,0.7372881355932204,4248,1,0,0,0,1,1,0
4908027275,iramizraja,0.936,0.0002864077669901821,0,86,9,1.0,0,1,0,0.0,0,1,2375719,48,49494.145833333336,153,0.09283980582524272,1648,1,1,0,1,1,1,0
15371662,meralco,49.339,0.00036242369432670785,1,153,16,0.9565217391304348,0,0,0,0.0,0,1,2191625,23234,94.32835499698717,1280,0.2893963373276057,4423,0,0,0,0,1,1,1
1322945935,megan_luv_yhu,0.291,0.000461966604823727,0,0,0,0.0,0,0,0,0.0,0,0,5,0,0.0,454,0.16846011131725416,2695,0,1,0,0,0,0,1
117345704,jordiGlez,3.043,0.00041901776384545286,0,84,11,1.0,0,0,0,0.0,0,1,317334,936,339.03205128205127,169,0.044148380355276906,3828,1,0,0,0,1,1,0
713273353,cortvo,0.533,0.00024287652645860192,0,78,12,0.8333333333333334,0,0,0,0.0,0,1,8443,423,19.95981087470449,1086,0.3683853459972863,2948,1,0,0,1,1,1,0
1163562415,alesandrocoppol,0.016,1.747360757189606e-05,0,55,8,1.0,1,0,0,0.125,1,1,24,0,0.0,223,0.08117946851110303,2747,0,1,0,0,0,1,1
480415155,nickbovee1,0.03,0.0004389618711951315,0,61,7,1.0,1,0,0,0.0,0,1,17,0,0.0,386,0.12367830823454021,3121,0,1,0,0,0,1,1
1548914107,LGritona,0.063,0.00016475095785441207,0,0,0,0.0,0,0,0,0.0,0,0,1,0,0.0,171,0.06551724137931035,2610,0,1,0,0,0,0,1
811226108133834752,XYZPunk,16.78,0.00010471204188533534,1,143,25,0.9629629629629629,0,0,1,0.08,0,1,107,0,0.0,1,0.0007479431563201197,1337,0,1,0,0,1,1,1
877479107109560322,oncgtgazumvjqy1,0.095,0.0002380952380952317,0,139,31,0.8148148148148148,0,0,0,0.0,0,1,0,0,0.0,12,0.01038961038961039,1155,0,1,0,0,0,1,1
3438185938,viviane84730125,0.271,0.0002696320702910704,0,0,0,0.0,0,0,0,0.0,0,0,173,0,0.0,0,0.0,1821,0,1,1,0,1,0,1
17206739,ctsinclair,12.352,1.8587360592903224e-06,0,152,20,1.0,0,1,4,0.0,0,1,12335,5953,2.0720645052914497,32872,7.637546468401487,4304,0,0,0,1,1,1,0
453676511,elementodysseys,6.772,0.0001358298952709447,0,142,17,0.9411764705882353,0,4,0,0.0,0,1,1011,530,1.9075471698113207,31576,10.020945731513805,3151,0,0,0,0,1,1,0
526028263,galvan719,0.945,0.00023066926575698865,0,2,1,1.0,0,0,0,0.0,0,1,6,21,0.2857142857142857,2065,0.6708901884340481,3078,0,1,0,0,1,1,1
451055081,Crixeyme,0.037,0.00041280913126189034,0,0,0,0.0,0,0,0,0.0,0,0,1,0,0.0,6,0.0019023462270133164,3154,0,1,1,0,0,0,0
123899370,CrozzaTweet,1.711,0.000321250328342515,0,115,18,1.0,0,1,0,0.0,0,1,1270622,69,18414.8115942029,3863,1.014709745206199,3807,1,1,0,0,1,1,0
970338150,LennyPinson,0.703,0.00015267445979461058,0,0,0,0.0,0,0,0,0.0,0,0,23,93,0.24731182795698925,1689,0.5982996811902231,2823,0,1,0,1,0,0,1
164007407,RepEliotEngel,1.569,0.0004181326116374784,0,109,15,1.0,0,1,1,0.0,0,1,53380,1019,52.3846908734053,347,0.0939106901217862,3695,1,0,0,1,0,1,0
876730130349019136,huyin324,0.01,0.0004926534140017296,0,7,1,1.0,0,0,0,0.0,0,1,5,89,0.056179775280898875,109,0.09420916162489196,1157,0,1,0,0,0,1,1
236883451,Caleb_Oluwa,1.865,0.0004120330767036773,0,16,2,1.0,0,0,0,0.0,0,1,325,297,1.0942760942760943,168,0.04790419161676647,3507,0,0,0,1,1,1,1
56528386,coolwather,1.242,0.00026344351258011933,0,0,0,0.0,0,0,0,0.0,0,0,57,301,0.1893687707641196,2451,0.604588061174149,4054,0,0,0,1,1,0,1
1605070976,missleovirgo,2.717,0.00023029366306026589,0,11,2,1.0,0,0,0,0.0,0,1,1624,89,18.247191011235955,225,0.08693972179289026,2588,0,1,0,0,1,1,1
877402275014103041,benwwsog306,0.487,0.00044588744588747176,0,33,2,0.9,0,0,0,0.0,0,1,0,0,0.0,88,0.0761904761904762,1155,0,1,0,0,0,1,1
173968946,YeoryiaC,1.387,0.0002989915508313512,0,104,17,0.7777777777777778,0,0,0,0.0,0,1,112,308,0.36363636363636365,2552,0.6955573725810847,3669,0,0,0,0,0,1,1
546213436,ThankYouBob44,48.04,9.159306509332055e-05,1,146,17,1.0,0,9,0,0.0,0,1,2449,3391,0.72220583898555,163223,53.39319594373569,3057,0,0,0,1,1,1,0
2370735697,YassineYazam,0.349,0.00015254237288137018,0,0,0,0.0,0,0,0,0.0,0,0,2,0,0.0,6,0.002542372881355932,2360,0,1,1,0,0,0,0
134647381,MonicaWaldvogel,16.415,0.00016556291390656952,1,22,3,1.0,0,0,0,0.0,0,1,1140028,1239,920.1194511702986,28274,7.489801324503311,3775,1,0,0,1,1,1,0
392072797,cagard2,1.347,0.00047599876122639273,0,0,0,0.0,0,0,0,0.0,0,0,82,555,0.14774774774774774,3317,1.0272530195106844,3229,0,1,0,1,0,0,1
944701467839094784,55dogos,2.837,5.4695562435647105e-05,0,134,18,1.0,0,0,0,0.0,0,1,118,290,0.4068965517241379,7433,7.670794633642931,969,0,1,0,0,1,1,1
3862072934,naosumelife,0.181,4.9069373942473016e-05,0,138,21,0.875,0,0,0,0.0,0,1,7,47,0.14893617021276595,3,0.001692047377326565,1773,0,0,0,1,0,1,1
4854812272,GuyWVTM13,2.138,0.000138138138138455,0,73,12,1.0,0,0,1,0.0,0,1,705,418,1.686602870813397,1422,0.8540540540540541,1665,1,1,0,1,1,1,0
22449784,sarah310,6.217,0.0002874880611276609,0,68,9,1.0,0,0,2,0.0,0,1,3488,1998,1.7457457457457457,7106,1.6967526265520534,4188,1,0,0,1,1,1,0
166366871,marisamiller,0.32,0.00041203578205473157,0,0,0,0.0,0,0,0,0.0,0,0,155999,81,1925.9135802469136,255,0.06912442396313365,3689,1,0,0,0,1,0,0
352751263,jesscamp96,0.796,0.0004902912621359556,0,69,10,1.0,0,0,0,0.0,0,1,102,0,0.0,1736,0.5266990291262136,3296,0,0,0,0,1,1,1
12226212,manan,13.337,0.00047826086956526126,0,158,22,1.0,0,0,2,0.0,0,1,3359,628,5.348726114649682,19844,4.31391304347826,4600,1,0,0,1,1,1,0
1518243499,kass_boyce,2.548,0.00032646834477523257,0,25,4,1.0,0,0,0,0.0,0,1,350,255,1.3725490196078431,13585,5.181159420289855,2622,0,1,0,1,0,1,0
103976632,Delunart,0.884,0.0002975206611570691,0,0,0,0.0,0,0,0,0.0,0,0,45,404,0.11138613861386139,2473,0.6386880165289256,3872,0,0,0,0,0,0,1
334925495,jsal48,0.486,0.0001395908543923019,0,0,0,0.0,0,0,0,0.0,0,0,2,0,0.0,1181,0.355294825511432,3324,0,1,0,1,0,0,1
57315004,M_Simonyan,6.648,1.1848926190438647e-05,0,20,3,1.0,0,0,0,0.0,0,1,552914,459,1204.6056644880175,3076,0.7593186867440138,4051,1,1,0,1,1,1,0
2422902469,MarketeriTF,0.891,0.00039510939510944976,0,71,8,1.0,0,0,0,0.0,0,1,177,383,0.4621409921671018,28027,12.023595023595023,2331,0,1,0,0,1,1,0
2966578566,ask_t7,12.603,0.00026695949243560335,0,16,7,1.0,0,0,0,0.0,0,1,241,162,1.4876543209876543,2412,1.1771595900439238,2049,0,1,0,0,1,1,0
911380182,quispe_unico,0.004,0.00014170466502981408,0,0,0,0.0,0,0,0,0.0,0,0,4,0,0.0,18,0.006313574184496668,2851,0,1,1,0,0,0,1
1557827286,m_muraveva,0.416,0.0003468917881811473,0,0,0,0.0,0,0,0,0.0,0,0,5,0,0.0,698,0.26784343821949347,2606,0,1,0,0,0,0,1
2380959451,ButterRiceDDS,9.265,0.00034409515718003547,0,0,0,0.0,0,0,0,0.0,0,0,557,778,0.7159383033419023,51930,22.060322854715377,2354,0,0,0,0,0,0,0
828344270411223040,zqkQ9f5NrbvmZac,0.136,0.0004341085271317713,0,105,16,1.0,0,0,0,0.0,0,1,1,40,0.025,21,0.01627906976744186,1290,0,1,0,0,1,1,1
254709507,GMario37,3.027,0.00018339100346054238,0,137,23,0.9545454545454546,0,0,2,0.0,1,1,233,2482,0.09387590652699436,62296,17.96309111880046,3468,0,0,0,1,1,1,0
715670167,nasajnk,16.645,0.00040210383440708597,1,54,10,1.0,0,1,0,0.0,1,1,466,282,1.6524822695035462,53300,18.08618934509671,2947,0,0,0,1,1,1,0
496406284,Delisideb,0.29,0.00037371134020613983,0,0,0,0.0,0,0,0,0.0,0,0,14,144,0.09722222222222222,718,0.23131443298969073,3104,0,0,0,0,0,0,0
2261683985,YagelShaer,0.004,0.00013393964448119022,0,0,0,0.0,0,0,0,0.0,0,0,3,17,0.17647058823529413,211,0.08722612649855312,2419,0,1,0,0,0,0,1
1191874322,veronicah4515,6.015,0.0003961299744430491,0,129,19,1.0,0,5,1,0.0,1,1,2109,1502,1.404127829560586,112214,40.96896677619569,2739,0,1,0,1,1,1,0
245010194,Ahmed77_,17.925,0.00045871559633070547,1,15,4,1.0,0,0,0,0.0,0,1,1196,1044,1.1455938697318007,21495,6.162557339449541,3488,0,1,0,1,1,1,1
243175199,Sagnaofficial,0.25,0.000286368843069873,0,17,3,1.0,0,0,0,0.0,0,1,776491,175,4437.091428571429,143,0.04095074455899198,3492,1,1,0,0,1,1,0
3169226532,darcy_steer,0.028,0.00022222222222222435,0,55,8,1.0,1,0,0,0.125,1,1,10,246,0.04065040650406504,245,0.12602880658436214,1944,0,1,0,0,0,1,1
862621484,joellynqu70k22a,0.764,0.00017391304347824654,0,50,9,1.0,0,0,0,0.0,0,1,1,129,0.007751937984496124,2168,0.7540869565217392,2875,0,1,0,0,1,1,1
427200315,kapeilike,1.375,0.00039283469516027125,0,105,18,0.8888888888888888,0,0,0,0.0,0,1,114,218,0.5229357798165137,1970,0.6191074795725958,3182,0,0,0,0,1,1,0
3270676284,isarey21,2.05,0.00026737967914414185,0,35,7,1.0,0,0,0,0.0,0,1,111,200,0.555,12112,6.4770053475935825,1870,0,1,0,0,1,1,0
425365329,HLundqvist30,0.31,0.000301507537688428,0,35,6,1.0,0,0,0,0.0,0,1,696316,104,6695.346153846154,20,0.00628140703517588,3184,1,1,0,1,0,1,0
25333609,HalaGorani,3.358,0.00027338129496401464,0,76,12,1.0,0,0,0,0.0,0,1,206068,1230,167.5349593495935,6471,1.5517985611510792,4170,1,0,0,1,1,1,0
17469289,nypost,78.309,0.00021416919132377643,1,155,19,1.0,0,0,6,0.0,0,1,1728597,11514,150.13001563314225,1989,0.4635283150780704,4291,1,0,0,1,1,1,1
273059693,beblancor,0.041,0.00020745920745920965,0,21,2,1.0,0,0,1,0.0,0,1,37,0,0.0,29,0.00844988344988345,3432,0,0,0,0,0,1,0
2387251057,BZabawa2,0.012,0.0003404255319148942,0,38,5,1.0,1,0,0,0.0,0,1,0,0,0.0,184,0.07829787234042553,2350,0,1,0,0,0,1,1
83529586,PrannoyRoyNDTV,0.348,9.097801364654767e-06,0,16,2,1.0,0,0,0,0.0,0,1,868000,523,1659.6558317399617,1783,0.4505938842557493,3957,1,1,0,0,1,1,0
970450639305273345,CaleburTV,0.442,9.354120267257571e-05,0,88,12,1.0,0,0,0,0.0,0,1,390,41,9.512195121951219,408,0.45434298440979953,898,0,0,0,0,1,1,1
15372176,awessen,1.306,0.0003251186977164533,0,156,25,0.9642857142857143,1,0,0,0.04,0,1,465,756,0.6150793650793651,8597,1.943703368754239,4423,0,1,0,1,0,1,0
149589928,CityChessClub,4.02,0.0003535083020889118,0,89,12,1.0,0,0,1,0.0,0,1,2510,0,0.0,2638,0.7064809855382967,3734,0,0,0,0,1,1,1
402821031,lynndebo,1.413,0.0003015873015872472,0,0,0,0.0,0,0,0,0.0,0,0,44,575,0.07652173913043478,26009,8.094926859632743,3213,0,1,0,0,1,0,0
16158636,jisooligion,0.119,0.0003015582034830433,0,11,2,1.0,0,0,0,0.0,1,1,50879,0,0.0,0,0.0,4364,0,1,0,0,0,1,0
16158639,KateMessner,7.881,7.24106324474505e-05,0,131,17,1.0,0,0,0,0.0,0,1,42190,4350,9.698850574712644,24777,5.677589367552704,4364,1,0,0,0,0,1,0
58101689,Littlejen851,0.119,0.00045221042232650166,0,0,0,0.0,0,0,0,0.0,0,0,53,870,0.06091954022988506,655,0.1617683378612003,4049,0,0,0,1,1,0,0
216698816,CashLyfeVisuals,10.146,0.00026614261650692583,0,145,13,1.0,1,0,3,0.0,0,1,1170,1299,0.9006928406466512,2218,0.6226838854576081,3562,0,0,0,1,1,1,0
38965186,Ccwind,0.742,0.00017042971595049305,0,0,0,0.0,0,0,0,0.0,0,0,11,0,0.0,2228,0.5409079873755765,4119,0,1,0,0,0,0,1
343838687,G_ProsperityNow,0.224,0.0004350453172205504,0,0,0,0.0,0,0,0,0.0,0,0,3,0,0.0,485,0.14652567975830816,3310,0,0,0,1,1,0,1
2350026720,circeanna,63.013,0.00035777496839273226,1,35,6,1.0,0,0,0,0.0,0,1,20474,4616,4.435441941074523,203728,85.85250737463127,2373,0,1,0,1,1,1,1
234786786,SekinaFouad,0.016,0.0003394077448747139,0,0,0,0.0,0,0,0,0.0,0,0,498444,46,10835.739130434782,0,0.0,3512,0,1,0,0,1,0,0
615419877,palsomu9,0.41,0.0004665995300436321,0,14,2,1.0,0,0,0,0.0,0,1,26,9,2.888888888888889,19,0.006377979187646861,2979,0,1,0,1,1,1,1
156667887,quirkbooks,8.903,0.00036473755046984024,0,57,8,1.0,0,0,0,0.0,1,1,25540,1596,16.00250626566416,10732,2.8888290713324363,3715,1,1,0,1,1,1,0
954818274738475018,TheHybrid_86,0.476,8.926673751330494e-05,0,86,11,1.0,0,0,0,0.0,0,1,1261,272,4.636029411764706,979,1.0403825717321997,941,1,1,0,1,0,1,0
528912398,LesandLexsMom,3.652,3.2520325202956e-05,0,145,21,0.9090909090909091,0,3,0,0.047619047619047616,1,1,648,644,1.0062111801242235,33382,10.855934959349593,3075,0,0,0,1,0,1,0
342003738,HOkutucu,0.286,0.0004473287051011132,0,0,0,0.0,0,0,0,0.0,0,0,15,113,0.13274336283185842,702,0.21189254452158165,3313,0,0,0,0,1,0,1
69373980,madisonpettis,6.866,5.1384385133523836e-05,0,31,3,1.0,1,0,0,0.0,0,1,1456766,98247,14.827587610817632,175228,43.70865552506859,4009,1,0,0,0,1,1,0
292196397,ChompooAraya,0.289,0.0004581861012956656,0,11,3,1.0,0,0,0,0.0,0,1,881271,64,13769.859375,2,0.0005889281507656066,3396,0,1,0,0,1,1,0
1011519547,Doinitbigallen,1.877,0.0003951497860199549,0,22,2,1.0,0,0,0,0.0,0,1,507,493,1.028397565922921,124685,44.46683309557775,2804,0,1,0,0,1,1,0
2504953926,Miss_Kirkbride,2.633,9.982486865167672e-05,0,113,19,0.95,0,0,0,0.0,0,1,299,300,0.9966666666666667,25493,11.161558669001751,2284,0,0,0,0,1,1,0
158502985,GlobalRegina,27.865,4.043126684649678e-05,1,141,19,0.8421052631578947,0,0,0,0.0,0,1,55881,991,56.38849646821392,1517,0.40889487870619945,3710,1,0,0,1,1,1,0
760910776475521024,MrDaleyTeaches,1.03,0.0001897018970189457,0,155,24,1.0,0,1,3,0.041666666666666664,0,1,396,345,1.1478260869565218,3025,2.049457994579946,1476,0,1,0,1,1,1,0
74354763,patarsamosir,0.096,3.4076672513150275e-05,0,21,2,1.0,0,0,0,0.0,0,1,141,211,0.6682464454976303,180,0.045101478326234026,3991,0,0,0,0,1,1,1
101879887,kellanlutz,2.848,0.00035885537509638965,0,132,16,1.0,0,0,4,0.0,0,1,917952,1164,788.6185567010309,3910,1.0079917504511473,3879,1,0,0,1,1,1,0
18518096,st_vincent,0.772,0.0003634651600753491,0,0,0,0.0,0,0,0,0.0,0,0,1017686,196,5192.275510204082,463,0.1089924670433145,4248,1,0,0,1,1,0,0
784398037867237376,sasham2sqvolkov,0.245,0.00021615875265768025,0,87,15,0.9333333333333333,0,0,0,0.0,1,1,0,20,0.0,346,0.24521615875265768,1411,0,1,0,0,1,1,1
772285475788886016,azaleegerbaud12,0.119,3.114186851212175e-05,0,103,16,1.0,0,0,0,0.0625,0,1,0,0,0.0,81,0.056055363321799306,1445,0,1,0,0,0,1,0
1036685394,PakCricPage,2.871,0.00046437522377384965,0,118,16,1.0,1,12,0,0.0,0,1,262,214,1.2242990654205608,1445,0.5173648406731114,2793,0,0,0,0,0,1,0
457347159,AgustinOrion,0.164,3.4318398474758594e-05,0,68,8,1.0,0,0,2,0.0,0,1,709684,233,3045.8540772532187,12,0.0038131553860819827,3147,1,0,0,0,1,1,0
789221472,Hora_da_Rola,0.083,0.00021058055650979846,0,100,17,0.9411764705882353,0,1,0,0.0,0,1,28,0,0.0,46,0.01580212985228444,2911,0,0,0,1,1,1,0
745036253884780545,abower9500,2.039,0.00047368421052595977,0,62,12,1.0,0,0,0,0.0,1,1,133,764,0.17408376963350786,19674,12.94342105263158,1520,0,1,0,1,1,1,0
819861268223954945,vixysolutions,1.419,0.00011195734958113768,0,67,11,0.9090909090909091,0,0,0,0.0,0,1,221,92,2.402173913043478,1215,0.9253617669459253,1313,0,1,0,0,1,1,1
105549927,corleycline,1.773,0.00030799069045772676,0,146,23,0.9583333333333334,0,0,0,0.0,1,1,390,449,0.8685968819599109,7791,2.014740108611327,3867,0,0,0,0,1,1,0
290623587,Sayit_aintTED,0.616,0.00034373160682754644,0,23,2,1.0,0,2,0,0.0,0,1,24,10,2.4,1398,0.4114184814596822,3398,0,1,0,0,1,1,1
312905838,frozenorthfarm,3.275,0.0002976190476191576,0,158,28,1.0,0,0,0,0.0,0,1,1504,1828,0.8227571115973742,90,0.026785714285714284,3360,0,0,0,0,1,1,0
282234993,barowsky_scott,2.149,0.00020093731693027195,0,133,21,1.0,0,0,2,0.047619047619047616,0,1,313,349,0.8968481375358166,24371,7.138547158758055,3414,0,1,0,1,1,1,1
900561686771486720,fryjbrur1184,0.124,0.00026031164069660606,0,18,3,1.0,0,0,0,0.0,0,1,0,0,0.0,101,0.0925756186984418,1091,0,1,0,0,0,1,0
290099329,OnAirWithMike,8.071,0.0004916151809357672,0,103,14,1.0,0,0,5,0.0,0,1,1400,4863,0.2878881348961546,3496,1.0285378052368344,3399,0,0,0,1,1,1,0
993354468937818112,DBlue152,4.166,0.00046706586826328333,0,80,11,1.0,0,0,0,0.0,0,1,14756,15353,0.9611150915130593,15687,18.78682634730539,835,0,1,0,1,0,0,0
283021457,Steveram01,1.817,0.00047010550996473555,0,98,11,1.0,0,5,0,0.0,0,1,199,534,0.37265917602996257,14118,4.137749120750293,3412,0,1,0,0,1,1,0
1315606680,naaaymere,23.757,5.2982586144167954e-05,1,1,1,0.0,0,0,0,0.0,0,1,1740,1029,1.6909620991253644,91669,33.96406076324565,2699,0,0,0,1,1,0,0
108957853,sidlowe,57.646,0.00026556016597112375,1,159,28,0.8571428571428571,0,0,0,0.0,0,1,460515,1704,270.25528169014086,58184,15.089211618257261,3856,1,1,0,1,1,1,0
834915694173007872,ainessey1322,0.11,6.289308176100905e-05,0,6,2,1.0,0,0,0,0.0,0,1,10,90,0.1111111111111111,265,0.20833333333333334,1272,0,1,0,0,1,1,0
512135356,jaimelcomunista,0.434,0.0001637010676156514,0,64,6,1.0,1,0,0,0.0,0,1,23941,236,101.44491525423729,27047,8.750242639922355,3091,0,0,0,0,1,1,0
